Id,Start,Name,Impact,Currency
6b713692-c84f-4907-95bd-fdf2c1f83e1b,04/04/2018 14:00:00,ISM Services PMI,MEDIUM,USD
77470320-85a9-4bb4-b1fe-a00cf7e05324,04/04/2018 14:00:00,ISM Services Prices Paid,MEDIUM,USD
7cafa7b2-4a7e-4369-947b-3489b878b5b8,04/04/2018 15:00:00,Fed's Mester speech,MEDIUM,USD
1bd224dd-62a2-4b24-8807-2cd96608138d,04/05/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
b261cc42-5e4b-46b7-892e-ae6f7aecd034,04/05/2018 12:30:00,Goods and Services Trade Balance,MEDIUM,USD
810ecb37-50a1-4791-90f8-373ce5794644,04/05/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
4549d5c0-f4e1-48f6-8508-5acb2b539a48,04/05/2018 17:00:00,Fed's Bostic speech,MEDIUM,USD
59e471f8-87ed-4afc-8e48-44675d1daee6,04/06/2018 12:30:00,Average Hourly Earnings (MoM),MEDIUM,USD
4de5adfc-43a0-40c3-a0aa-2df50b00457e,04/06/2018 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
2d5f9cb7-f209-464c-afd7-598f9ccb3cf3,04/06/2018 12:30:00,Labor Force Participation Rate,MEDIUM,USD
887e4b29-3b8e-4513-911e-e9c98536ec1e,04/06/2018 12:30:00,Nonfarm Payrolls,HIGH,USD
cf0b759b-cfa7-4669-b7f5-69afe7db51d7,04/06/2018 12:30:00,Unemployment Rate,MEDIUM,USD
b98f8a23-f569-4300-be2f-9c717b3dce55,04/06/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
db6b0225-8cc7-4bbb-9db3-59ab0321fb16,04/06/2018 17:30:00,Fed's Chair Powell speech,HIGH,USD
ef52bd38-1214-46b8-8803-7ac98ed2108a,04/06/2018 19:00:00,Consumer Credit Change,MEDIUM,USD
d8c134d6-bec5-4b6e-b956-0da9f1021654,04/10/2018 08:30:00,Fed's Kaplan speech,MEDIUM,USD
6f0e0816-e765-4abc-a8d1-62fec52a4d5f,04/10/2018 12:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
a7e17c89-cfba-4b62-ac7b-b4485e89dd1a,04/11/2018 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
cfd1962a-7c34-4853-b45d-4caf057ebd91,04/11/2018 12:30:00,Consumer Price Index (YoY),MEDIUM,USD
2c3c2eed-92cb-467e-b963-63dea357f191,04/11/2018 12:30:00,Consumer Price Index Core s.a,MEDIUM,USD
e72a7de0-bfaa-4477-b95d-b08d7f914608,04/11/2018 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
759da567-7a90-4059-b014-062ecd265908,04/11/2018 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
7ee67bc2-8649-44c9-bced-ab900da20795,04/11/2018 18:00:00,FOMC Minutes,HIGH,USD
6ec7aeaa-f837-46c5-b276-af1b0e6d665c,04/11/2018 18:00:00,Monthly Budget Statement,MEDIUM,USD
78d9a672-c2f6-4848-93a4-be1eb57765a9,04/12/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
addaecc6-6977-49b4-899d-f0e70edc860d,04/12/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
dca9582a-6a7e-4f5d-9b21-2ed1f93e1a9b,04/12/2018 21:00:00,Fed's Kashkari speech,MEDIUM,USD
82d19f85-a677-409d-8c4c-a407ef565b95,04/13/2018 12:00:00,Fed's Rosengren speech,MEDIUM,USD
70dd7500-6446-481f-befd-39b4cc7a8f6b,04/13/2018 13:00:00,Fed's Bullard speech,MEDIUM,USD
9031e138-f4da-4ba4-a7ce-181acdd3aa82,04/13/2018 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
3381f8e8-c671-4c6a-9df8-215ea65a4d04,04/13/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
3b18d47e-5bfa-4636-a5da-a1a5410c8e9c,04/16/2018 12:30:00,Retail Sales (MoM),MEDIUM,USD
3990c063-798d-4e5a-bd03-c8cb6f9bb5ff,04/16/2018 12:30:00,Retail Sales Control Group,HIGH,USD
15bedc29-ff08-4f7f-b420-37e397fc1bef,04/16/2018 12:30:00,Retail Sales ex Autos (MoM),HIGH,USD
792c207a-6253-4c05-9838-44729f0525a5,04/16/2018 16:00:00,Fed's Kaplan speech,MEDIUM,USD
b3ac7e1d-19b1-46ac-8108-67df0678efe8,04/16/2018 16:00:00,Fed's Kashkari speech,MEDIUM,USD
a43a9e36-0e2b-4249-a6ba-371fbcf494b6,04/16/2018 17:15:00,Fed's Bostic speech,MEDIUM,USD
e9f0f452-5d1c-4fbe-b6e8-d33546de568c,04/17/2018 12:30:00,Building Permits (MoM),MEDIUM,USD
857cdc4b-bd4e-49c2-8649-ca5bd95fa6c9,04/17/2018 12:30:00,Housing Starts (MoM),MEDIUM,USD
4b6347b6-5617-4ef1-8057-c42b2fbb69cf,04/17/2018 13:15:00,Capacity Utilization,MEDIUM,USD
b42caa87-61e9-4b65-9cbe-e5e863a7e4fa,04/17/2018 13:15:00,Fed's Williams speech,MEDIUM,USD
b1aa7352-3f90-4cc1-834a-e4b39747e50f,04/17/2018 13:15:00,Industrial Production (MoM),MEDIUM,USD
2b60b69d-b4fd-4883-91c4-e4a3e9c22172,04/17/2018 14:00:00,Fed's Quarles speech,MEDIUM,USD
d5146a7c-bcbb-4b10-b67c-5ed2b55baa42,04/17/2018 15:00:00,Fed's Harker speech,MEDIUM,USD
4b06e344-eaf2-4d7f-bee6-72ed024a29bd,04/17/2018 21:40:00,Fed's Bostic speech,MEDIUM,USD
cb8e1027-1764-4854-b868-de4129bac3a5,04/18/2018 12:30:00,Fed's Dudley speech,MEDIUM,USD
4efedad5-b456-46f2-9048-690c2678a22d,04/18/2018 18:00:00,Fed's Beige Book,MEDIUM,USD
a7f2888c-cc25-429d-8a0e-1de925385d33,04/18/2018 19:15:00,Fed's Dudley speech,MEDIUM,USD
7de835ee-2925-445b-bb4c-a18834005de0,04/18/2018 20:15:00,Fed's Quarles speech,MEDIUM,USD
a7af5823-8ed7-48e0-9414-2d811b1f430f,04/19/2018 12:00:00,Fed's Brainard speech,MEDIUM,USD
64bfa4d1-82fe-4442-a2ea-07263f5faeda,04/19/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
73960c0c-df1a-40db-8f1b-c6ec7d93e354,04/19/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
f0937ae8-3c52-4d36-b6a9-ad46fc74a365,04/19/2018 12:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
812e74a8-0ab4-4772-80ce-e450cdefb891,04/19/2018 13:30:00,Fed's Quarles speech,MEDIUM,USD
b6ec1d53-887d-45c1-9a0e-253d4a5e9015,04/19/2018 22:45:00,Fed's Mester speech,MEDIUM,USD
66cae73b-2452-483b-8c62-7539f093f924,04/20/2018 00:00:00,IMF Meeting,MEDIUM,USD
6bc21cab-0b8b-4f32-b928-9475523ecc4d,04/20/2018 00:00:00,OPEC Meeting,MEDIUM,USD
026073bc-6c93-49ac-a172-1e3d3b6cb1c5,04/20/2018 15:15:00,Fed's Williams speech,MEDIUM,USD
b35032b8-fc56-4e81-8af4-9fce436cb4e0,04/20/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
ff816c5f-8d0f-4c48-b24d-ac4a19ca0582,04/21/2018 00:00:00,IMF Meeting,MEDIUM,USD
eae9391f-8a78-49e1-8aac-728b02fb2739,04/22/2018 00:00:00,IMF Meeting,MEDIUM,USD
51267c4c-57ac-4cc5-a982-9c5c0e98a0c1,04/23/2018 12:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
aac9d834-4c83-4df7-917b-728eeda4dd19,04/23/2018 13:45:00,S&P Global Composite PMI,MEDIUM,USD
e0f7fec5-fff9-439c-9de3-5de3d2132f03,04/23/2018 13:45:00,S&P Global Services PMI,MEDIUM,USD
26d50b86-8a40-47c5-b096-c874eb5449f3,04/23/2018 14:00:00,Existing Home Sales (MoM),MEDIUM,USD
af962abd-e9f2-4ff6-bae6-46bd1788c006,04/24/2018 13:00:00,Housing Price Index (MoM),MEDIUM,USD
1bc094e0-f498-4804-9fad-2d1c8fee49f7,04/24/2018 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
2f04643d-d79d-4570-910e-42fa5cec5f25,04/24/2018 14:00:00,Consumer Confidence,MEDIUM,USD
d16c97cc-34ed-4996-b576-7324bc157cd1,04/24/2018 14:00:00,New Home Sales (MoM),MEDIUM,USD
82a7dfe7-00c5-4678-97aa-e155cbc5aae1,04/26/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
bcdb3b7e-6cba-4e41-bb9d-35f8389da883,04/26/2018 12:30:00,Durable Goods Orders,MEDIUM,USD
acde5157-f6b3-4a0a-935f-d3b8d295ae49,04/26/2018 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
a19cd4bc-7272-4911-b7f6-435b73625545,04/26/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
783b9ffa-f802-4ffe-95cb-34cfbcb3d413,04/26/2018 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
783f8a54-185b-4a2f-af97-27155a0e355e,04/27/2018 12:30:00,Core Personal Consumption Expenditures (QoQ),HIGH,USD
53c06c70-f0c6-47ef-af5b-8286fd6003d5,04/27/2018 12:30:00,Gross Domestic Product Annualized,HIGH,USD
29b3cef0-cc63-4c24-b542-9b80e2d2b586,04/27/2018 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
69a6eb3a-16cb-4985-942f-e4872e2679c9,04/27/2018 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
0d0b6bb3-fdca-4c97-bf7f-aee1cafdad65,04/27/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
2a33b398-266c-4a0b-89ea-013f465a4c29,04/30/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
42423c7e-c625-4a2d-88da-c14bbbaf34c4,04/30/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
09aa6fac-18db-48eb-90d9-3b96a21cc30a,04/30/2018 12:30:00,Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
7d8c3d42-7461-46d3-9b76-300b075232d1,04/30/2018 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
f46a610f-db11-4aa0-9c58-7f30df936a95,04/30/2018 12:30:00,Personal Income (MoM),MEDIUM,USD
72c12eaf-f3d1-4ce9-9e25-4dec3c932c91,04/30/2018 12:30:00,Personal Spending,MEDIUM,USD
fe9c458a-e54e-4ee3-89f5-c333ba6c48ea,04/30/2018 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
b2148d58-eedc-4ce6-a4d3-8bcb77c17802,04/30/2018 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
cc5e9dc2-9a65-46e9-8759-38f408bff499,05/01/2018 14:00:00,ISM Manufacturing Employment Index,MEDIUM,USD
53f58f55-7bc3-42e5-bdca-f7b05f23b93c,05/01/2018 14:00:00,ISM Manufacturing New Orders Index,MEDIUM,USD
d03515a9-a5dc-4b5a-a78a-bccee5fd022e,05/01/2018 14:00:00,ISM Manufacturing PMI,HIGH,USD
139f587c-9225-4b88-b6c6-342d5bdce358,05/01/2018 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
06865038-a485-4598-873a-f75be382cfc5,05/02/2018 12:15:00,ADP Employment Change,MEDIUM,USD
efd93b30-600a-41be-a685-e3dbfc335923,05/02/2018 18:00:00,Fed Interest Rate Decision,HIGH,USD
e8077999-bdb5-4bb7-bcb4-f24a7ed3f2fd,05/02/2018 18:00:00,Fed Monetary Policy Statement,HIGH,USD
651b0076-3ab7-403e-8897-2cd152385dd7,05/03/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
87698480-261f-4249-843e-d768311f6da3,05/03/2018 12:30:00,Goods and Services Trade Balance,MEDIUM,USD
3793c9be-69be-4f74-977c-3266a737d1ac,05/03/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
c4190a5a-4926-474b-90c3-0681dcb2d5a8,05/03/2018 12:30:00,Nonfarm Productivity,MEDIUM,USD
e431ed34-d385-4f56-9c23-f94088c3f4e3,05/03/2018 12:30:00,Unit Labor Costs,MEDIUM,USD
d721bce2-2101-4512-9a2a-e72f4fafec38,05/03/2018 13:45:00,S&P Global Composite PMI,MEDIUM,USD
0109db58-0bcf-44ab-aed6-fc0d8bd2ba36,05/03/2018 13:45:00,S&P Global Services PMI,MEDIUM,USD
f03d5384-10ef-4c2b-a8ae-0524016a85db,05/03/2018 14:00:00,Factory Orders (MoM),MEDIUM,USD
d6abecd3-b4e7-4e0d-83bf-e1cc507120b0,05/03/2018 14:00:00,ISM Services Employment Index,MEDIUM,USD
c534faed-e761-45d8-8fea-18d1c1a14906,05/03/2018 14:00:00,ISM Services New Orders Index,MEDIUM,USD
aa54274e-aa18-4145-b612-6cfa9022febc,05/03/2018 14:00:00,ISM Services PMI,MEDIUM,USD
c4553cf0-45b9-4673-8d0c-62b6a8eb66be,05/03/2018 14:00:00,ISM Services Prices Paid,MEDIUM,USD
c9dbcf7c-b263-433b-81b5-6a9fe42f7d0c,05/04/2018 12:30:00,Average Hourly Earnings (MoM),MEDIUM,USD
85a721d7-ee11-453a-83a4-8c76c4953cae,05/04/2018 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
2fbd1b03-c27c-4cbe-9824-c5616109fc5f,05/04/2018 12:30:00,Labor Force Participation Rate,MEDIUM,USD
0b4bb7ad-8214-4f4d-8535-c95bef9cd3c8,05/04/2018 12:30:00,Nonfarm Payrolls,HIGH,USD
5aa150ff-3e73-4ca9-bdf2-b51dd6a26e66,05/04/2018 12:30:00,Unemployment Rate,MEDIUM,USD
764abfc5-021d-46ec-a287-5c241b9ae9bc,05/04/2018 16:00:00,Fed's Dudley speech,MEDIUM,USD
46b7e9bd-852d-4151-b0a2-b5f4bd23319b,05/04/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
1eeb91c7-901a-41fe-b6a9-47bf9f2d7a0d,05/04/2018 19:00:00,Fed's Williams speech,MEDIUM,USD
b035b444-a37f-4ff4-a360-0189aaa108b4,05/04/2018 21:30:00,Fed's Quarles speech,MEDIUM,USD
8fc7c976-f1b4-418b-9c19-85a93f9a2191,05/05/2018 00:00:00,Fed's Bostic speech,MEDIUM,USD
b10d86be-9a6c-4f3c-8a20-49757234b1ba,05/05/2018 00:00:00,Fed's Kaplan speech,MEDIUM,USD
a29b57c2-b4d6-449a-b10d-91b9eedb8abd,05/06/2018 23:00:00,Fed's Quarles speech,MEDIUM,USD
3316ca5d-23c4-4f74-9011-01434fe7f869,05/07/2018 12:25:00,Fed's Bostic speech,MEDIUM,USD
de7b15e6-aff4-4251-a844-84d968d5837b,05/07/2018 19:00:00,Consumer Credit Change,MEDIUM,USD
522c38b2-a95c-448a-934d-fef065784984,05/07/2018 19:30:00,Fed's Kaplan speech,MEDIUM,USD
8e2fe8ea-4227-43d9-83b4-0d65a48da789,05/08/2018 07:15:00,Fed's Chair Powell speech,HIGH,USD
3e783d6c-de21-48a2-b6ac-4bcd0ce57ea1,05/08/2018 18:00:00,President Trump speech,HIGH,USD
3df62bfe-15ff-4258-a62b-53425e2298cb,05/09/2018 12:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
448c332b-ae4a-41e9-954b-30b8e5f0db4f,05/09/2018 17:15:00,Fed's Bostic speech,MEDIUM,USD
ad9a43d8-8f8c-4233-b114-b695e1bf0141,05/10/2018 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
519b7a92-f575-4728-bed2-e9dc0324ad53,05/10/2018 12:30:00,Consumer Price Index (YoY),MEDIUM,USD
1f3207e0-7537-4130-af2d-7bbd2c5e4677,05/10/2018 12:30:00,Consumer Price Index Core s.a,MEDIUM,USD
88cc52ec-4af0-44e0-89ef-9cb8d5639013,05/10/2018 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
557faa50-dacd-47b9-97bc-93541e6dc79e,05/10/2018 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
74236c1b-ac1b-4027-a605-8f5aaff3aa31,05/10/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
892672fb-d11c-4791-84cc-25e6b6f85b44,05/10/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
2075274c-b7ed-434b-af1f-48e7b766b3b0,05/10/2018 18:00:00,Monthly Budget Statement,MEDIUM,USD
c33d9a05-bdfb-4844-99b5-3581901cfca7,05/11/2018 12:30:00,Fed's Bullard speech,MEDIUM,USD
8f0b001c-11a7-4b88-bcac-733534b146e8,05/11/2018 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
2e493a1e-0e92-4cf9-9df4-468ecec51736,05/11/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
5e6ed8a9-db55-4843-ae7e-84ce5a8026c9,05/14/2018 06:45:00,Fed's Mester speech,MEDIUM,USD
63da3ac3-fc68-4ec4-b040-be26c5b21587,05/14/2018 13:40:00,Fed's Bullard speech,MEDIUM,USD
2d10febc-bb39-42e0-a601-ad349bcbcba7,05/15/2018 12:00:00,Fed's Kaplan speech,MEDIUM,USD
d43c1946-63a6-49b7-8d65-b056d655f36b,05/15/2018 12:30:00,Retail Sales (MoM),MEDIUM,USD
f757ad68-1afe-4111-be3e-1cc9cef58f19,05/15/2018 12:30:00,Retail Sales Control Group,HIGH,USD
0c76869f-509b-487a-923e-06e7bc5a747d,05/15/2018 12:30:00,Retail Sales ex Autos (MoM),HIGH,USD
c991be13-bb06-43a9-9cd1-17510a65dbbf,05/15/2018 16:45:00,Fed's Williams speech,MEDIUM,USD
fdaadca2-dfd9-43d8-9d9b-a8c7533b8536,05/16/2018 12:30:00,Building Permits (MoM),MEDIUM,USD
83e5d679-5cc1-4dfa-b7e8-5360a0c2e901,05/16/2018 12:30:00,Fed's Bostic speech,MEDIUM,USD
08918f04-bf1e-4d14-9804-4539939af44f,05/16/2018 12:30:00,Housing Starts (MoM),MEDIUM,USD
bedc892e-9018-4335-80e3-de15733d43ca,05/16/2018 13:15:00,Capacity Utilization,MEDIUM,USD
94141aaf-8d3f-460b-a5d0-d11d6839992e,05/16/2018 13:15:00,Industrial Production (MoM),MEDIUM,USD
bb4f026e-89a8-42d9-af18-e973565cc5ab,05/16/2018 22:30:00,Fed's Bullard speech,MEDIUM,USD
708e0f62-77d7-4f1a-837c-2d1e7d054e34,05/17/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
0f2f430a-2f65-4ef1-aee9-c0315589c3f0,05/17/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
c4cf3d85-2603-417b-81fd-f63c249da1f8,05/17/2018 12:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
dbbf5ae7-807c-4b1a-b0c0-f1768198e7dd,05/17/2018 14:45:00,Fed's Kashkari speech,MEDIUM,USD
6d1b84a4-fb5e-41cf-a2c4-eaa39610b12c,05/17/2018 17:30:00,Fed's Kaplan speech,MEDIUM,USD
17bb79f9-0c86-4e85-97b5-54a42788664f,05/18/2018 07:00:00,Fed's Mester speech,MEDIUM,USD
ebb56def-9b47-48fb-8a97-947aebf516be,05/18/2018 13:15:00,Fed's Brainard speech,MEDIUM,USD
cd428d52-9018-4162-81c6-c55f5f4fd4ca,05/18/2018 13:15:00,Fed's Kaplan speech,MEDIUM,USD
7a7f03c7-cff0-40b0-939c-d34bdc309e2c,05/18/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
953c5368-8ee6-4205-92fa-14298d7853cb,05/21/2018 09:00:00,OPEC Meeting,MEDIUM,USD
c74582f8-6537-4dc7-998c-0d2fedee922c,05/21/2018 12:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
c7322f35-aae2-4463-8cf0-9b4139ccc2e8,05/21/2018 16:15:00,Fed's Bostic speech,MEDIUM,USD
a0abce7b-7e0a-4e1e-9af3-941a9fbf7e12,05/21/2018 18:05:00,Fed's Harker speech,MEDIUM,USD
ccd85e56-907a-4044-878c-79ed9db2ff9a,05/21/2018 21:30:00,Fed's Kashkari speech,MEDIUM,USD
84e54ae7-d822-45ce-805b-dc0a25aaa716,05/23/2018 13:45:00,S&P Global Composite PMI,MEDIUM,USD
a77cfb25-83ed-48c1-a7ad-128ce3880502,05/23/2018 13:45:00,S&P Global Services PMI,MEDIUM,USD
39beaf97-17fe-4db8-8be7-6d420e435266,05/23/2018 14:00:00,New Home Sales (MoM),MEDIUM,USD
47bbc7f1-9abd-4d82-a98f-a5a53531e558,05/23/2018 18:00:00,FOMC Minutes,HIGH,USD
9a71124b-dc11-45bb-b6a8-ce2a1e50d494,05/23/2018 18:15:00,Fed's Kashkari speech,MEDIUM,USD
2934dbde-04d5-48d8-809f-87308b425d90,05/24/2018 07:00:00,Fed's Dudley speech,MEDIUM,USD
9b36f0a6-424e-44e5-8f5e-e750729aa019,05/24/2018 08:15:00,Fed's Dudley speech,MEDIUM,USD
6f517d96-01db-451d-afd7-806b503798be,05/24/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
b3758fa8-5ac5-4f46-815d-6901bfa5b75e,05/24/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
470c94f0-4fa5-4949-ba49-18414a4c6606,05/24/2018 13:00:00,Housing Price Index (MoM),MEDIUM,USD
4fb9d3be-9150-4f51-b624-a9e7368e7f5c,05/24/2018 14:00:00,Existing Home Sales (MoM),MEDIUM,USD
6cd1bde0-9e12-4aa6-b873-4e45da32819c,05/24/2018 14:35:00,Fed's Bostic speech,MEDIUM,USD
7d3ca871-f1c4-4d13-b3f8-0d666ee9add2,05/24/2018 18:00:00,Fed's Harker speech,MEDIUM,USD
aedc78c1-bc76-4d6f-b557-231358487571,05/25/2018 12:30:00,Durable Goods Orders,MEDIUM,USD
c9550b99-40a2-42c0-866b-e4e4ef0494d8,05/25/2018 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
e4fc25e8-d5ec-4678-9a18-b65ce8f8e08b,05/25/2018 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
e46cf927-4abb-45ec-9b7b-3baeb65e7eac,05/25/2018 13:20:00,Fed's Chair Powell speech,HIGH,USD
1d6f8dc3-cbc0-4dde-a1c8-a7cd129ba87a,05/25/2018 15:45:00,Fed's Bostic speech,MEDIUM,USD
c962b477-5f70-4e9e-8f15-6c9c635e4a9c,05/25/2018 15:45:00,Fed's Kaplan speech,MEDIUM,USD
1d3382f1-4bc3-46b5-b94a-859dc3318af8,05/25/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
8f5010cf-ddf8-43bd-aa0d-48f5b90c37bd,05/29/2018 04:40:00,Fed's Bullard speech,MEDIUM,USD
7d13580a-6a46-4ba7-839b-143dc21d0fa5,05/29/2018 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
02a7e0bc-9bca-4fc6-8fa3-6866ef39efb5,05/29/2018 14:00:00,Consumer Confidence,MEDIUM,USD
6c46271b-e56d-4b48-88f4-ca7fbaef2cdc,05/30/2018 12:15:00,ADP Employment Change,MEDIUM,USD
c2b84105-25f5-49e3-b309-7b76ef351324,05/30/2018 12:30:00,Core Personal Consumption Expenditures (QoQ),HIGH,USD
7ecab55c-d84a-41f8-abc2-d9eba2356244,05/30/2018 12:30:00,Gross Domestic Product Annualized,HIGH,USD
63ab9751-2135-4def-8bb0-96458d9b74ca,05/30/2018 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
67fcf39a-6f5b-4994-9b79-c477568ab545,05/30/2018 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
87172462-2353-4401-bada-32b399b2425a,05/30/2018 18:00:00,Fed's Beige Book,MEDIUM,USD
4d41ee6c-1240-40b6-9fee-9ffe8f85d00b,05/31/2018 12:00:00,Fed's Bullard speech,MEDIUM,USD
3ecdc6ba-243a-44af-a155-5418782ddb50,05/31/2018 12:30:00,Continuing Jobless Claims,MEDIUM,USD
fce43ee7-db71-44ef-8eba-20d44215f2e3,05/31/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
de927088-c7d5-49d3-84d1-5adab864d7df,05/31/2018 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
b19ac60f-d6c2-4cb6-9478-cf100aa84192,05/31/2018 12:30:00,Initial Jobless Claims,MEDIUM,USD
60cecde5-dc42-4531-82a2-f944e6f97c03,05/31/2018 12:30:00,Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
2efcb3d0-e5f7-4a7a-aa90-c7fc6cc139c6,05/31/2018 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
1fdd4d13-67b3-4df9-9ed3-9cb6dd33fbba,05/31/2018 12:30:00,Personal Income (MoM),MEDIUM,USD
8862295f-f613-461e-b75d-9131dafed979,05/31/2018 12:30:00,Personal Spending,MEDIUM,USD
4ee6d50f-aed0-4dd5-b44f-ae8d3f475aab,05/31/2018 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
55106bc3-5e52-413b-afe0-3d3e5f964c4f,05/31/2018 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
4e7892be-b176-4822-9dab-8cbaeaff817b,05/31/2018 16:45:00,Fed's Bostic speech,MEDIUM,USD
3e94b934-7d5e-4fb9-a0bf-34970ce4662c,05/31/2018 17:00:00,Fed's Brainard speech,MEDIUM,USD
ef769cbe-8725-4925-acc2-00838ca35c29,06/01/2018 00:30:00,Fed's Kaplan speech,MEDIUM,USD
0809b658-5c85-4ae2-b65c-f1727177f88f,06/01/2018 12:30:00,Average Hourly Earnings (MoM),MEDIUM,USD
8dfe3377-99b0-4ad5-b328-1603c26bc4b0,06/01/2018 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
88694bb7-a8b4-4bee-becc-2a7073400729,06/01/2018 12:30:00,Labor Force Participation Rate,MEDIUM,USD
355419fe-e40b-4e35-b7c8-fa6339d1ffd9,06/01/2018 12:30:00,Nonfarm Payrolls,HIGH,USD
3a02e6ec-0a8e-4dde-9a90-5256a822d77d,06/01/2018 12:30:00,Unemployment Rate,MEDIUM,USD
84495fec-2be3-4ea2-b2b7-1303bed6b059,06/01/2018 12:55:00,Fed's Kashkari speech,MEDIUM,USD
968c4e9c-2adc-4368-ae22-5bdc90079021,06/01/2018 14:00:00,ISM Manufacturing Employment Index,MEDIUM,USD
027e82b1-2b5b-4f15-8797-df1ff43f59cc,06/01/2018 14:00:00,ISM Manufacturing New Orders Index,MEDIUM,USD
e768938e-39f8-41d9-8be9-9b9cc2698627,06/01/2018 14:00:00,ISM Manufacturing PMI,HIGH,USD
c67ff6b4-536f-4556-b418-32b704f43ca7,06/01/2018 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
4976c5fb-2183-4352-aeed-a22f07032116,06/01/2018 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
dc53a35d-06bc-4e8a-b312-119fddcb44e4,06/04/2018 14:00:00,Factory Orders (MoM),MEDIUM,USD
ce2f3de5-6f3c-43e6-9f55-d1c954196298,06/05/2018 13:45:00,S&P Global Composite PMI,MEDIUM,USD
0a62b43d-41e9-48c6-b5a4-5f489aeda721,06/05/2018 13:45:00,S&P Global Services PMI,MEDIUM,USD
0fc61123-12d9-4226-bb6b-7fca8eb195d5,06/05/2018 14:00:00,ISM Services Employment Index,MEDIUM,USD
